generation_id,operation_id,every_km,every_months,source
324,21,60000,60,template_chinese_passenger
324,23,,48,template_chinese_passenger
324,25,,12,template_chinese_passenger
324,26,,12,template_chinese_passenger
324,28,10000,12,template_chinese_passenger
324,30,20000,,template_chinese_passenger
324,31,,6,template_chinese_passenger
324,32,,24,template_chinese_passenger
325,1,10000,12,template_premium_passenger
325,2,40000,48,template_premium_passenger
325,4,80000,48,template_premium_passenger
325,5,40000,24,template_premium_passenger
325,6,80000,60,template_premium_passenger
325,7,80000,60,template_premium_passenger
325,9,10000,12,template_premium_passenger
325,10,20000,24,template_premium_passenger
325,11,10000,12,template_premium_passenger
325,12,40000,48,template_premium_passenger
325,13,40000,,template_premium_passenger
325,14,60000,,template_premium_passenger
325,15,80000,,template_premium_passenger
325,16,100000,,template_premium_passenger
325,19,80000,60,template_premium_passenger
325,20,60000,,template_premium_passenger
325,21,40000,48,template_premium_passenger
325,23,,36,template_premium_passenger
325,25,,12,template_premium_passenger
325,26,,12,template_premium_passenger
325,28,10000,12,template_premium_passenger
325,29,40000,,template_premium_passenger
325,30,15000,,template_premium_passenger
325,31,,6,template_premium_passenger
325,32,,24,template_premium_passenger
326,1,10000,12,template_premium_passenger
326,2,40000,48,template_premium_passenger
326,4,80000,48,template_premium_passenger
326,5,40000,24,template_premium_passenger
326,6,80000,60,template_premium_passenger
326,7,80000,60,template_premium_passenger
326,9,10000,12,template_premium_passenger
326,10,20000,24,template_premium_passenger
326,11,10000,12,template_premium_passenger
326,12,40000,48,template_premium_passenger
326,13,40000,,template_premium_passenger
326,14,60000,,template_premium_passenger
326,15,80000,,template_premium_passenger
326,16,100000,,template_premium_passenger
326,19,80000,60,template_premium_passenger
326,20,60000,,template_premium_passenger
326,21,40000,48,template_premium_passenger
326,23,,36,template_premium_passenger
326,25,,12,template_premium_passenger
326,26,,12,template_premium_passenger
326,28,10000,12,template_premium_passenger
326,29,40000,,template_premium_passenger
326,30,15000,,template_premium_passenger
326,31,,6,template_premium_passenger
326,32,,24,template_premium_passenger
327,1,10000,12,template_premium_passenger
327,2,40000,48,template_premium_passenger
327,4,80000,48,template_premium_passenger
327,5,40000,24,template_premium_passenger
327,6,80000,60,template_premium_passenger
327,7,80000,60,template_premium_passenger
327,9,10000,12,template_premium_passenger
327,10,20000,24,template_premium_passenger
327,11,10000,12,template_premium_passenger
327,12,40000,48,template_premium_passenger
327,13,40000,,template_premium_passenger
327,14,60000,,template_premium_passenger
327,15,80000,,template_premium_passenger
327,16,100000,,template_premium_passenger
327,19,80000,60,template_premium_passenger
327,20,60000,,template_premium_passenger
327,21,40000,48,template_premium_passenger
327,23,,36,template_premium_passenger
327,25,,12,template_premium_passenger
327,26,,12,template_premium_passenger
327,28,10000,12,template_premium_passenger
327,29,40000,,template_premium_passenger
327,30,15000,,template_premium_passenger
327,31,,6,template_premium_passenger
327,32,,24,template_premium_passenger
328,1,10000,12,template_premium_passenger
328,2,40000,48,template_premium_passenger
328,4,80000,48,template_premium_passenger
328,5,40000,24,template_premium_passenger
328,6,80000,60,template_premium_passenger
328,7,80000,60,template_premium_passenger
328,9,10000,12,template_premium_passenger
328,10,20000,24,template_premium_passenger
328,11,10000,12,template_premium_passenger
328,12,40000,48,template_premium_passenger
328,13,40000,,template_premium_passenger
328,14,60000,,template_premium_passenger
328,15,80000,,template_premium_passenger
328,16,100000,,template_premium_passenger
328,19,80000,60,template_premium_passenger
328,20,60000,,template_premium_passenger
328,21,40000,48,template_premium_passenger
328,23,,36,template_premium_passenger
328,25,,12,template_premium_passenger
328,26,,12,template_premium_passenger
328,28,10000,12,template_premium_passenger
328,29,40000,,template_premium_passenger
328,30,15000,,template_premium_passenger
328,31,,6,template_premium_passenger
328,32,,24,template_premium_passenger
329,1,10000,12,template_premium_passenger
329,2,40000,48,template_premium_passenger
329,4,80000,48,template_premium_passenger
329,5,40000,24,template_premium_passenger
329,6,80000,60,template_premium_passenger
329,7,80000,60,template_premium_passenger
329,9,10000,12,template_premium_passenger
329,10,20000,24,template_premium_passenger
329,11,10000,12,template_premium_passenger
329,12,40000,48,template_premium_passenger
329,13,40000,,template_premium_passenger
329,14,60000,,template_premium_passenger
329,15,80000,,template_premium_passenger
329,16,100000,,template_premium_passenger
329,19,80000,60,template_premium_passenger
329,20,60000,,template_premium_passenger
329,21,40000,48,template_premium_passenger
329,23,,36,template_premium_passenger
329,25,,12,template_premium_passenger
329,26,,12,template_premium_passenger
329,28,10000,12,template_premium_passenger
329,29,40000,,template_premium_passenger
329,30,15000,,template_premium_passenger
329,31,,6,template_premium_passenger
329,32,,24,template_premium_passenger
330,1,10000,12,template_premium_passenger
330,2,40000,48,template_premium_passenger
330,4,80000,48,template_premium_passenger
330,5,40000,24,template_premium_passenger
330,6,80000,60,template_premium_passenger
330,7,80000,60,template_premium_passenger
330,9,10000,12,template_premium_passenger
330,10,20000,24,template_premium_passenger
330,11,10000,12,template_premium_passenger
330,12,40000,48,template_premium_passenger
330,13,40000,,template_premium_passenger
330,14,60000,,template_premium_passenger
330,15,80000,,template_premium_passenger
330,16,100000,,template_premium_passenger
330,19,80000,60,template_premium_passenger
330,20,60000,,template_premium_passenger
330,21,40000,48,template_premium_passenger
330,23,,36,template_premium_passenger
330,25,,12,template_premium_passenger
330,26,,12,template_premium_passenger
330,28,10000,12,template_premium_passenger
330,29,40000,,template_premium_passenger
330,30,15000,,template_premium_passenger
330,31,,6,template_premium_passenger
330,32,,24,template_premium_passenger
331,1,10000,12,template_premium_passenger
331,2,40000,48,template_premium_passenger
331,4,80000,48,template_premium_passenger
331,5,40000,24,template_premium_passenger
331,6,80000,60,template_premium_passenger
331,7,80000,60,template_premium_passenger
331,9,10000,12,template_premium_passenger
331,10,20000,24,template_premium_passenger
331,11,10000,12,template_premium_passenger
331,12,40000,48,template_premium_passenger
331,13,40000,,template_premium_passenger
331,14,60000,,template_premium_passenger
331,15,80000,,template_premium_passenger
331,16,100000,,template_premium_passenger
331,19,80000,60,template_premium_passenger
331,20,60000,,template_premium_passenger
331,21,40000,48,template_premium_passenger
331,23,,36,template_premium_passenger
331,25,,12,template_premium_passenger
331,26,,12,template_premium_passenger
331,28,10000,12,template_premium_passenger
331,29,40000,,template_premium_passenger
331,30,15000,,template_premium_passenger
331,31,,6,template_premium_passenger
331,32,,24,template_premium_passenger
332,1,10000,12,template_premium_passenger
332,2,40000,48,template_premium_passenger
332,4,80000,48,template_premium_passenger
332,5,40000,24,template_premium_passenger
332,6,80000,60,template_premium_passenger
332,7,80000,60,template_premium_passenger
332,9,10000,12,template_premium_passenger
332,10,20000,24,template_premium_passenger
332,11,10000,12,template_premium_passenger
332,12,40000,48,template_premium_passenger
332,13,40000,,template_premium_passenger
332,14,60000,,template_premium_passenger
332,15,80000,,template_premium_passenger
332,16,100000,,template_premium_passenger
332,19,80000,60,template_premium_passenger
332,20,60000,,template_premium_passenger
332,21,40000,48,template_premium_passenger
332,23,,36,template_premium_passenger
332,25,,12,template_premium_passenger
332,26,,12,template_premium_passenger
332,28,10000,12,template_premium_passenger
332,29,40000,,template_premium_passenger
332,30,15000,,template_premium_passenger
332,31,,6,template_premium_passenger
332,32,,24,template_premium_passenger
333,1,10000,12,template_premium_crossover
333,2,40000,48,template_premium_crossover
333,4,80000,48,template_premium_crossover
333,5,40000,24,template_premium_crossover
333,6,80000,60,template_premium_crossover
333,7,60000,60,template_premium_crossover
333,9,10000,12,template_premium_crossover
333,10,20000,24,template_premium_crossover
333,11,10000,12,template_premium_crossover
333,12,40000,48,template_premium_crossover
333,13,40000,,template_premium_crossover
333,14,60000,,template_premium_crossover
333,15,80000,,template_premium_crossover
333,16,100000,,template_premium_crossover
333,19,80000,60,template_premium_crossover
333,20,60000,,template_premium_crossover
333,21,40000,48,template_premium_crossover
333,23,,36,template_premium_crossover
333,25,,12,template_premium_crossover
333,26,,12,template_premium_crossover
333,28,10000,12,template_premium_crossover
333,29,30000,,template_premium_crossover
333,30,15000,,template_premium_crossover
333,31,,6,template_premium_crossover
333,32,,24,template_premium_crossover
334,1,10000,12,template_premium_crossover
334,2,40000,48,template_premium_crossover
334,4,80000,48,template_premium_crossover
334,5,40000,24,template_premium_crossover
334,6,80000,60,template_premium_crossover
334,7,60000,60,template_premium_crossover
334,9,10000,12,template_premium_crossover
334,10,20000,24,template_premium_crossover
334,11,10000,12,template_premium_crossover
334,12,40000,48,template_premium_crossover
334,13,40000,,template_premium_crossover
334,14,60000,,template_premium_crossover
334,15,80000,,template_premium_crossover
334,16,100000,,template_premium_crossover
334,19,80000,60,template_premium_crossover
334,20,60000,,template_premium_crossover
334,21,40000,48,template_premium_crossover
334,23,,36,template_premium_crossover
334,25,,12,template_premium_crossover
334,26,,12,template_premium_crossover
334,28,10000,12,template_premium_crossover
334,29,30000,,template_premium_crossover
334,30,15000,,template_premium_crossover
334,31,,6,template_premium_crossover
334,32,,24,template_premium_crossover
335,1,10000,12,template_premium_crossover
335,2,40000,48,template_premium_crossover
335,4,80000,48,template_premium_crossover
335,5,40000,24,template_premium_crossover
335,6,80000,60,template_premium_crossover
335,7,60000,60,template_premium_crossover
335,9,10000,12,template_premium_crossover
335,10,20000,24,template_premium_crossover
335,11,10000,12,template_premium_crossover
335,12,40000,48,template_premium_crossover
335,13,40000,,template_premium_crossover
335,14,60000,,template_premium_crossover
335,15,80000,,template_premium_crossover
335,16,100000,,template_premium_crossover
335,19,80000,60,template_premium_crossover
335,20,60000,,template_premium_crossover
335,21,40000,48,template_premium_crossover
335,23,,36,template_premium_crossover
335,25,,12,template_premium_crossover
335,26,,12,template_premium_crossover
335,28,10000,12,template_premium_crossover
335,29,30000,,template_premium_crossover
335,30,15000,,template_premium_crossover
335,31,,6,template_premium_crossover
335,32,,24,template_premium_crossover
336,1,10000,12,template_premium_crossover
336,2,40000,48,template_premium_crossover
336,4,80000,48,template_premium_crossover
336,5,40000,24,template_premium_crossover
336,6,80000,60,template_premium_crossover
336,7,60000,60,template_premium_crossover
336,9,10000,12,template_premium_crossover
336,10,20000,24,template_premium_crossover
336,11,10000,12,template_premium_crossover
336,12,40000,48,template_premium_crossover
336,13,40000,,template_premium_crossover
336,14,60000,,template_premium_crossover
336,15,80000,,template_premium_crossover
336,16,100000,,template_premium_crossover
336,19,80000,60,template_premium_crossover
336,20,60000,,template_premium_crossover
336,21,40000,48,template_premium_crossover
336,23,,36,template_premium_crossover
336,25,,12,template_premium_crossover
336,26,,12,template_premium_crossover
336,28,10000,12,template_premium_crossover
336,29,30000,,template_premium_crossover
336,30,15000,,template_premium_crossover
336,31,,6,template_premium_crossover
336,32,,24,template_premium_crossover
337,1,10000,12,template_premium_crossover
337,2,40000,48,template_premium_crossover
337,4,80000,48,template_premium_crossover
337,5,40000,24,template_premium_crossover
337,6,80000,60,template_premium_crossover
337,7,60000,60,template_premium_crossover
337,9,10000,12,template_premium_crossover
337,10,20000,24,template_premium_crossover
337,11,10000,12,template_premium_crossover
337,12,40000,48,template_premium_crossover
337,13,40000,,template_premium_crossover
337,14,60000,,template_premium_crossover
337,15,80000,,template_premium_crossover
337,16,100000,,template_premium_crossover
337,19,80000,60,template_premium_crossover
337,20,60000,,template_premium_crossover
337,21,40000,48,template_premium_crossover
337,23,,36,template_premium_crossover
337,25,,12,template_premium_crossover
